# Experiment Info:
# POSIX_Start: 1738668221.931160
# System_Time: 20250204_122341
# Display_Hz: 60.0
# ITI_Range: 1.005006 - 3.004990
# Images_N: 51
# Log_Path: \\megstoreemo2.uni-muenster.de\EmoData\trajdos\EmoScenesApp\logs\EmoScenes_20250204_122341.txt
#
# Format for break lines:
# BREAK,<POSIX_time>,<reason>,<details>
#
Timestamp,BlockTrial,StimFile,StimON,StimOFF,Stim_Duration,Target_ITI,Actual_ITI,ITI_Error
1738670073.141181,t711,neutral_21.jpg,1738670072.540808,1738670073.141181,0.600373,2.872002,2.890998,0.018996
1738670075.493975,t712,neutral_19.jpg,1738670074.887055,1738670075.493975,0.606920,1.736599,1.745874,0.009275
1738670078.855757,t713,neutral_16.jpg,1738670078.253023,1738670078.855757,0.602734,2.751392,2.759048,0.007656
1738670080.715523,t714,highpos_09.jpg,1738670080.113200,1738670080.715523,0.602323,1.243672,1.257443,0.013771
1738670083.453542,t715,neutral_14.jpg,1738670082.851992,1738670083.453542,0.601550,2.123668,2.136469,0.012801
1738670085.535579,t716,neutral_18.jpg,1738670084.930659,1738670085.535579,0.604920,1.468198,1.477117,0.008919
1738670088.984409,t717,neutral_03.jpg,1738670088.381032,1738670088.984409,0.603377,2.832383,2.845454,0.013070
1738670092.485134,t718,highpos_15.jpg,1738670091.883365,1738670092.485134,0.601769,2.883173,2.898956,0.015782
1738670095.972363,t719,highpos_01.jpg,1738670095.375489,1738670095.972363,0.596874,2.875627,2.890355,0.014727
1738670098.052189,t720,highpos_29.jpg,1738670097.449997,1738670098.052189,0.602192,1.462538,1.477634,0.015096
1738670101.556053,t721,neutral_06.jpg,1738670100.958508,1738670101.556053,0.597544,2.899262,2.906320,0.007058
1738670104.297549,t722,highpos_06.jpg,1738670103.699609,1738670104.297549,0.597940,2.126793,2.143556,0.016763
1738670106.201141,t723,highpos_05.jpg,1738670105.602389,1738670106.201141,0.598752,1.292420,1.304840,0.012420
1738670108.913567,t724,neutral_24.jpg,1738670108.313076,1738670108.913567,0.600491,2.094192,2.111935,0.017743
1738670110.527456,t725,neutral_12.jpg,1738670109.926845,1738670110.527456,0.600610,1.005814,1.013278,0.007463
1738670112.194299,t726,highpos_14.jpg,1738670111.595056,1738670112.194299,0.599243,1.059088,1.067601,0.008512
1738670113.893784,t727,highpos_10.jpg,1738670113.293995,1738670113.893784,0.599789,1.086556,1.099696,0.013140
1738670116.012362,t728,neutral_20.jpg,1738670115.413201,1738670116.012362,0.599161,1.505234,1.519417,0.014182
1738670118.704526,t729,neutral_02.jpg,1738670118.107555,1738670118.704526,0.596971,2.079675,2.095193,0.015518
1738670121.376060,t730,neutral_22.jpg,1738670120.770039,1738670121.376060,0.606022,2.048716,2.065513,0.016797
1738670123.320064,t731,neutral_08.jpg,1738670122.723303,1738670123.320064,0.596761,1.336348,1.347243,0.010895
1738670125.187937,t732,highpos_16.jpg,1738670124.591628,1738670125.187937,0.596310,1.254057,1.271564,0.017507
1738670127.575511,t733,highpos_13.jpg,1738670126.979619,1738670127.575511,0.595892,1.774569,1.791682,0.017113
1738670131.145471,t734,highpos_19.jpg,1738670130.542944,1738670131.145471,0.602526,2.945137,2.967433,0.022296
1738670133.013730,t735,neutral_15.jpg,1738670132.417189,1738670133.013730,0.596541,1.260602,1.271719,0.011117
1738670135.098161,t736,neutral_25.jpg,1738670134.495683,1738670135.098161,0.602478,1.469242,1.481953,0.012711
1738670137.015121,t737,highpos_03.jpg,1738670136.416144,1738670137.015121,0.598978,1.311191,1.317982,0.006791
1738670140.175186,t738,highpos_25.jpg,1738670139.575118,1738670140.175186,0.600068,2.550001,2.559997,0.009995
1738670143.747179,t739,neutral_13.jpg,1738670143.151442,1738670143.747179,0.595737,2.969136,2.976256,0.007120
1738670146.997602,t740,highpos_12.jpg,1738670146.400448,1738670146.997602,0.597154,2.642168,2.653269,0.011102
1738670148.979458,t741,highpos_11.jpg,1738670148.379936,1738670148.979458,0.599522,1.368531,1.382334,0.013802
1738670151.862904,t742,neutral_05.jpg,1738670151.258387,1738670151.862904,0.604517,2.259694,2.278929,0.019235
1738670154.951581,t743,neutral_07.jpg,1738670154.353765,1738670154.951581,0.597816,2.479575,2.490862,0.011287
1738670158.427734,t744,neutral_01.jpg,1738670157.829659,1738670158.427734,0.598075,2.866964,2.878077,0.011113
1738670160.046555,t745,highpos_24.jpg,1738670159.451218,1738670160.046555,0.595337,1.008726,1.023484,0.014758
1738670163.491610,t746,highpos_17.jpg,1738670162.893992,1738670163.491610,0.597618,2.825764,2.847437,0.021673
1738670167.096363,t747,neutral_10.jpg,1738670166.499132,1738670167.096363,0.597230,2.995667,3.007523,0.011855
1738670169.959053,t748,highpos_22.jpg,1738670169.359684,1738670169.959053,0.599369,2.249148,2.263321,0.014174
1738670172.362669,t749,neutral_11.jpg,1738670171.761226,1738670172.362669,0.601444,1.790479,1.802173,0.011694
1738670174.513279,t750,highpos_28.jpg,1738670173.914384,1738670174.513279,0.598895,1.535229,1.551715,0.016485
1738670178.013101,t751,highpos_04.jpg,1738670177.413154,1738670178.013101,0.599947,2.890288,2.899875,0.009587
1738670180.039080,t752,highpos_02.jpg,1738670179.438275,1738670180.039080,0.600805,1.414766,1.425174,0.010408
1738670183.057914,t753,highpos_08.jpg,1738670182.463041,1738670183.057914,0.594873,2.407236,2.423961,0.016725
1738670186.389878,t754,neutral_09.jpg,1738670185.790584,1738670186.389878,0.599294,2.716049,2.732670,0.016621
1738670189.834665,t755,neutral_04.jpg,1738670189.232964,1738670189.834665,0.601701,2.831495,2.843086,0.011592
1738670192.019851,t756,highpos_27.jpg,1738670191.422476,1738670192.019851,0.597375,1.580640,1.587810,0.007171
1738670193.908975,t757,highpos_07.jpg,1738670193.312660,1738670193.908975,0.596315,1.272993,1.292809,0.019816
1738670196.783204,t758,highpos_26.jpg,1738670196.186110,1738670196.783204,0.597094,2.262358,2.277135,0.014776
1738670199.048028,t759,neutral_23.jpg,1738670198.452006,1738670199.048028,0.596022,1.653291,1.668802,0.015511
1738670200.871399,t760,neutral_17.jpg,1738670200.273383,1738670200.871399,0.598017,1.208459,1.225355,0.016895
1738670203.163668,t761,neutral_21.jpg,1738670202.563025,1738670203.163668,0.600643,1.681927,1.691625,0.009698
1738670206.066948,t762,neutral_19.jpg,1738670205.468011,1738670206.066948,0.598937,2.289453,2.304343,0.014889
1738670208.340199,t763,neutral_16.jpg,1738670207.739690,1738670208.340199,0.600508,1.657644,1.672743,0.015098
1738670210.338259,t764,highpos_09.jpg,1738670209.738650,1738670210.338259,0.599609,1.385697,1.398451,0.012754
1738670213.910834,t765,neutral_14.jpg,1738670213.311604,1738670213.910834,0.599230,2.963183,2.973345,0.010162
1738670217.381303,t766,neutral_18.jpg,1738670216.784769,1738670217.381303,0.596534,2.857947,2.873935,0.015988
1738670220.637324,t767,neutral_03.jpg,1738670220.037628,1738670220.637324,0.599696,2.634929,2.656325,0.021396
1738670222.322632,t768,highpos_15.jpg,1738670221.725797,1738670222.322632,0.596834,1.069783,1.088474,0.018690
1738670224.500607,t769,highpos_01.jpg,1738670223.900246,1738670224.500607,0.600361,1.564265,1.577614,0.013349
1738670226.546753,t770,highpos_29.jpg,1738670225.946980,1738670226.546753,0.599773,1.429012,1.446373,0.017361
1738670229.239909,t771,neutral_06.jpg,1738670228.641833,1738670229.239909,0.598077,2.079013,2.095079,0.016066
1738670232.118633,t772,highpos_06.jpg,1738670231.519015,1738670232.118633,0.599618,2.265509,2.279106,0.013596
1738670235.443629,t773,highpos_05.jpg,1738670234.847053,1738670235.443629,0.596576,2.717924,2.728420,0.010495
1738670238.018533,t774,neutral_24.jpg,1738670237.418741,1738670238.018533,0.599792,1.952421,1.975111,0.022690
1738670240.095454,t775,neutral_12.jpg,1738670239.489257,1738670240.095454,0.606197,1.451438,1.470724,0.019286
1738670242.839770,t776,highpos_14.jpg,1738670242.241364,1738670242.839770,0.598406,2.141267,2.145910,0.004644
1738670244.504258,t777,highpos_10.jpg,1738670243.907646,1738670244.504258,0.596611,1.055381,1.067876,0.012495
1738670247.801627,t778,neutral_20.jpg,1738670247.204800,1738670247.801627,0.596827,2.688967,2.700542,0.011575
1738670251.284582,t779,neutral_02.jpg,1738670250.687872,1738670251.284582,0.596711,2.869805,2.886245,0.016439
1738670253.573968,t780,neutral_22.jpg,1738670252.972825,1738670253.573968,0.601143,1.667468,1.688242,0.020774
1738670255.866072,t781,neutral_08.jpg,1738670255.261927,1738670255.866072,0.604145,1.682476,1.687959,0.005483
1738670258.761745,t782,highpos_16.jpg,1738670258.165208,1738670258.761745,0.596537,2.292198,2.299136,0.006938
1738670261.254378,t783,highpos_13.jpg,1738670260.658365,1738670261.254378,0.596013,1.882831,1.896620,0.013789
1738670264.793966,t784,highpos_19.jpg,1738670264.194840,1738670264.793966,0.599126,2.924593,2.940462,0.015869
1738670267.579702,t785,neutral_15.jpg,1738670266.978169,1738670267.579702,0.601533,2.165584,2.184203,0.018619
1738670269.296225,t786,neutral_25.jpg,1738670268.699425,1738670269.296225,0.596800,1.110621,1.119723,0.009102
1738670272.251562,t787,highpos_03.jpg,1738670271.650963,1738670272.251562,0.600599,2.333246,2.354738,0.021492
1738670273.925892,t788,highpos_25.jpg,1738670273.327609,1738670273.925892,0.598283,1.060516,1.076047,0.015530
1738670277.147485,t789,neutral_13.jpg,1738670276.547665,1738670277.147485,0.599820,2.612045,2.621773,0.009728
1738670279.756368,t790,highpos_12.jpg,1738670279.153245,1738670279.756368,0.603123,1.992112,2.005760,0.013648
1738670281.920356,t791,highpos_11.jpg,1738670281.313404,1738670281.920356,0.606951,1.548919,1.557036,0.008117
1738670285.454099,t792,neutral_05.jpg,1738670284.854895,1738670285.454099,0.599204,2.931864,2.934539,0.002675
1738670288.145908,t793,neutral_07.jpg,1738670287.547564,1738670288.145908,0.598344,2.077696,2.093465,0.015769
1738670290.769541,t794,neutral_01.jpg,1738670290.169825,1738670290.769541,0.599715,2.009604,2.023918,0.014314
1738670292.941783,t795,highpos_24.jpg,1738670292.340129,1738670292.941783,0.601654,1.559128,1.570589,0.011460
1738670295.813147,t796,highpos_17.jpg,1738670295.210317,1738670295.813147,0.602830,2.254147,2.268534,0.014387
1738670298.471272,t797,neutral_10.jpg,1738670297.873153,1738670298.471272,0.598118,2.053001,2.060006,0.007005
1738670300.308266,t798,highpos_22.jpg,1738670299.709944,1738670300.308266,0.598322,1.222977,1.238673,0.015696
1738670303.287321,t799,neutral_11.jpg,1738670302.681118,1738670303.287321,0.606203,2.356796,2.372852,0.016056
1738670306.284257,t800,highpos_28.jpg,1738670305.689410,1738670306.284257,0.594847,2.400160,2.402089,0.001929
1738670308.552697,t801,highpos_04.jpg,1738670307.950881,1738670308.552697,0.601815,1.651678,1.666625,0.014947
1738670311.840183,t802,highpos_02.jpg,1738670311.239811,1738670311.840183,0.600372,2.671476,2.687114,0.015638
1738670314.140127,t803,highpos_08.jpg,1738670313.545040,1738670314.140127,0.595087,1.691336,1.704857,0.013522
1738670316.952994,t804,neutral_09.jpg,1738670316.358210,1738670316.952994,0.594784,2.205332,2.218083,0.012751
1738670320.393213,t805,neutral_04.jpg,1738670319.785823,1738670320.393213,0.607391,2.817204,2.832829,0.015625
1738670323.264067,t806,highpos_27.jpg,1738670322.663524,1738670323.264067,0.600543,2.268759,2.270310,0.001552
1738670325.230572,t807,highpos_07.jpg,1738670324.630524,1738670325.230572,0.600048,1.348997,1.366457,0.017459
1738670328.578258,t808,highpos_26.jpg,1738670327.980455,1738670328.578258,0.597803,2.732515,2.749884,0.017369
1738670330.759701,t809,neutral_23.jpg,1738670330.164587,1738670330.759701,0.595115,1.570168,1.586329,0.016160
1738670333.421121,t810,neutral_17.jpg,1738670332.816174,1738670333.421121,0.604947,2.040294,2.056473,0.016179
1738670336.791177,t811,neutral_21.jpg,1738670336.190374,1738670336.791177,0.600803,2.767101,2.769253,0.002152
1738670340.303256,t812,neutral_19.jpg,1738670339.704286,1738670340.303256,0.598970,2.898474,2.913109,0.014635
1738670343.888994,t813,neutral_16.jpg,1738670343.290836,1738670343.888994,0.598159,2.973716,2.987579,0.013863
1738670345.898302,t814,highpos_09.jpg,1738670345.298575,1738670345.898302,0.599727,1.391148,1.409581,0.018433
1738670348.042438,t815,neutral_14.jpg,1738670347.443673,1738670348.042438,0.598765,1.533731,1.545371,0.011640
1738670350.155941,t816,neutral_18.jpg,1738670349.555916,1738670350.155941,0.600026,1.496450,1.513478,0.017028
1738670352.988348,t817,neutral_03.jpg,1738670352.390274,1738670352.988348,0.598074,2.225682,2.234333,0.008651
1738670354.801465,t818,highpos_15.jpg,1738670354.194148,1738670354.801465,0.607318,1.191532,1.205799,0.014267
1738670358.200188,t819,highpos_01.jpg,1738670357.604645,1738670358.200188,0.595543,2.799666,2.803179,0.003513
1738670360.107644,t820,highpos_29.jpg,1738670359.506224,1738670360.107644,0.601420,1.290931,1.306036,0.015105
1738670362.922288,t821,neutral_06.jpg,1738670362.327686,1738670362.922288,0.594601,2.209506,2.220042,0.010536
1738670365.265473,t822,highpos_06.jpg,1738670364.666218,1738670365.265473,0.599256,1.726581,1.743930,0.017349
1738670367.970983,t823,highpos_05.jpg,1738670367.374892,1738670367.970983,0.596092,2.101711,2.109418,0.007708
1738670371.574184,t824,neutral_24.jpg,1738670370.978799,1738670371.574184,0.595385,2.995815,3.007816,0.012000
1738670375.042763,t825,neutral_12.jpg,1738670374.445140,1738670375.042763,0.597622,2.854421,2.870957,0.016536
1738670377.602250,t826,highpos_14.jpg,1738670377.002632,1738670377.602250,0.599618,1.938713,1.959869,0.021156
1738670380.986762,t827,highpos_10.jpg,1738670380.384101,1738670380.986762,0.602660,2.768226,2.781851,0.013625
1738670382.973411,t828,neutral_20.jpg,1738670382.372017,1738670382.973411,0.601394,1.371823,1.385255,0.013433
1738670385.623032,t829,neutral_02.jpg,1738670385.025187,1738670385.623032,0.597845,2.045241,2.051777,0.006536
1738670387.626955,t830,neutral_22.jpg,1738670387.030881,1738670387.626955,0.596074,1.397535,1.407849,0.010314
1738670389.927860,t831,neutral_08.jpg,1738670389.324084,1738670389.927860,0.603776,1.678458,1.697129,0.018671
1738670392.838786,t832,highpos_16.jpg,1738670392.232398,1738670392.838786,0.606389,2.293980,2.304538,0.010558
1738670396.449642,t833,highpos_13.jpg,1738670395.849749,1738670396.449642,0.599893,3.002781,3.010963,0.008182
1738670400.031979,t834,highpos_19.jpg,1738670399.436285,1738670400.031979,0.595694,2.977566,2.986643,0.009077
1738670402.890058,t835,neutral_15.jpg,1738670402.284095,1738670402.890058,0.605963,2.235810,2.252116,0.016306
1738670404.587277,t836,neutral_25.jpg,1738670403.989620,1738670404.587277,0.597657,1.093034,1.099562,0.006528
1738670406.715587,t837,highpos_03.jpg,1738670406.120743,1738670406.715587,0.594844,1.511319,1.533465,0.022146
1738670409.148720,t838,highpos_25.jpg,1738670408.544840,1738670409.148720,0.603879,1.812628,1.829254,0.016626
1738670411.160827,t839,neutral_13.jpg,1738670410.555614,1738670411.160827,0.605213,1.392687,1.406894,0.014208
1738670413.903292,t840,highpos_12.jpg,1738670413.307906,1738670413.903292,0.595387,2.145012,2.147079,0.002067
1738670416.032339,t841,highpos_11.jpg,1738670415.437247,1738670416.032339,0.595092,1.521514,1.533954,0.012440
1738670418.220580,t842,neutral_05.jpg,1738670417.620734,1738670418.220580,0.599846,1.577070,1.588395,0.011325
1738670421.185730,t843,neutral_07.jpg,1738670420.583587,1738670421.185730,0.602143,2.355271,2.363007,0.007736
1738670424.102878,t844,neutral_01.jpg,1738670423.507971,1738670424.102878,0.594907,2.313061,2.322241,0.009180
1738670426.418995,t845,highpos_24.jpg,1738670425.812035,1738670426.418995,0.606959,1.692220,1.709158,0.016938
1738670428.953384,t846,highpos_17.jpg,1738670428.346264,1738670428.953384,0.607121,1.922563,1.927269,0.004706
1738670430.658591,t847,neutral_10.jpg,1738670430.051509,1738670430.658591,0.607082,1.093625,1.098125,0.004500
1738670432.554677,t848,highpos_22.jpg,1738670431.959542,1738670432.554677,0.595135,1.296769,1.300951,0.004182
1738670435.139784,t849,neutral_11.jpg,1738670434.538191,1738670435.139784,0.601593,1.966974,1.983514,0.016540
1738670437.646073,t850,highpos_28.jpg,1738670437.049065,1738670437.646073,0.597008,1.892282,1.909281,0.016999
1738670439.489162,t851,highpos_04.jpg,1738670438.889331,1738670439.489162,0.599832,1.222073,1.243258,0.021185
1738670441.710236,t852,highpos_02.jpg,1738670441.108465,1738670441.710236,0.601770,1.606665,1.619303,0.012638
1738670443.866722,t853,highpos_08.jpg,1738670443.267905,1738670443.866722,0.598817,1.540251,1.557670,0.017419
1738670446.176732,t854,neutral_09.jpg,1738670445.576702,1738670446.176732,0.600030,1.691229,1.709980,0.018751
1738670448.580640,t855,neutral_04.jpg,1738670447.979368,1738670448.580640,0.601272,1.793694,1.802636,0.008942
1738670450.703688,t856,highpos_27.jpg,1738670450.103014,1738670450.703688,0.600674,1.515924,1.522374,0.006450
1738670452.487271,t857,highpos_07.jpg,1738670451.891098,1738670452.487271,0.596173,1.178810,1.187410,0.008600
1738670455.231151,t858,highpos_26.jpg,1738670454.628608,1738670455.231151,0.602544,2.121522,2.141337,0.019815
1738670457.505188,t859,neutral_23.jpg,1738670456.905083,1738670457.505188,0.600105,1.659107,1.673932,0.014824
1738670459.415239,t860,neutral_17.jpg,1738670458.818571,1738670459.415239,0.596668,1.302691,1.313383,0.010692
1738670462.450807,t861,neutral_21.jpg,1738670461.846268,1738670462.450807,0.604539,2.409429,2.431029,0.021600
1738670465.370308,t862,neutral_19.jpg,1738670464.772482,1738670465.370308,0.597826,2.309178,2.321675,0.012497
1738670468.071170,t863,neutral_16.jpg,1738670467.472952,1738670468.071170,0.598218,2.084632,2.102644,0.018012
1738670469.990514,t864,highpos_09.jpg,1738670469.391368,1738670469.990514,0.599147,1.302355,1.320198,0.017843
1738670472.543684,t865,neutral_14.jpg,1738670471.945236,1738670472.543684,0.598448,1.942883,1.954722,0.011839
1738670475.522331,t866,neutral_18.jpg,1738670474.925228,1738670475.522331,0.597103,2.369153,2.381544,0.012392
1738670478.287248,t867,neutral_03.jpg,1738670477.682834,1738670478.287248,0.604414,2.140909,2.160502,0.019593
1738670481.822828,t868,highpos_15.jpg,1738670481.219352,1738670481.822828,0.603476,2.919290,2.932104,0.012813
1738670484.743243,t869,highpos_01.jpg,1738670484.147495,1738670484.743243,0.595748,2.317067,2.324666,0.007599
1738670486.938453,t870,highpos_29.jpg,1738670486.337519,1738670486.938453,0.600935,1.572122,1.594276,0.022154
1738670490.180403,t871,neutral_06.jpg,1738670489.583341,1738670490.180403,0.597062,2.632577,2.644888,0.012311
1738670493.672583,t872,highpos_06.jpg,1738670493.071627,1738670493.672583,0.600956,2.872670,2.891224,0.018554
1738670497.119810,t873,highpos_05.jpg,1738670496.522239,1738670497.119810,0.597571,2.833068,2.849656,0.016588
1738670499.378127,t874,neutral_24.jpg,1738670498.780092,1738670499.378127,0.598035,1.646104,1.660282,0.014178
1738670502.041619,t875,neutral_12.jpg,1738670501.440644,1738670502.041619,0.600976,2.051445,2.062516,0.011071
1738670504.029647,t876,highpos_14.jpg,1738670503.428907,1738670504.029647,0.600740,1.376442,1.387288,0.010845
1738670506.516265,t877,highpos_10.jpg,1738670505.916467,1738670506.516265,0.599798,1.875168,1.886820,0.011653
1738670508.235706,t878,neutral_20.jpg,1738670507.637848,1738670508.235706,0.597858,1.102868,1.121582,0.018715
1738670510.208256,t879,neutral_02.jpg,1738670509.611802,1738670510.208256,0.596455,1.354969,1.376096,0.021127
1738670512.875336,t880,neutral_22.jpg,1738670512.272421,1738670512.875336,0.602915,2.053960,2.064165,0.010205
1738670516.275903,t881,neutral_08.jpg,1738670515.675770,1738670516.275903,0.600133,2.784588,2.800434,0.015846
1738670517.901236,t882,highpos_16.jpg,1738670517.302734,1738670517.901236,0.598502,1.016356,1.026831,0.010475
1738670520.288435,t883,highpos_13.jpg,1738670519.685499,1738670520.288435,0.602936,1.769185,1.784263,0.015078
1738670522.018272,t884,highpos_19.jpg,1738670521.420817,1738670522.018272,0.597455,1.118178,1.132382,0.014204
1738670525.632597,t885,neutral_15.jpg,1738670525.035235,1738670525.632597,0.597362,2.999400,3.016963,0.017563
1738670529.076683,t886,neutral_25.jpg,1738670528.472410,1738670529.076683,0.604272,2.825535,2.839813,0.014279
1738670530.723257,t887,highpos_03.jpg,1738670530.119952,1738670530.723257,0.603305,1.039489,1.043269,0.003780
1738670533.631028,t888,highpos_25.jpg,1738670533.025954,1738670533.631028,0.605075,2.297416,2.302697,0.005281
1738670537.005454,t889,neutral_13.jpg,1738670536.405662,1738670537.005454,0.599791,2.761087,2.774634,0.013547
1738670540.392802,t890,highpos_12.jpg,1738670539.795935,1738670540.392802,0.596867,2.773106,2.790481,0.017376
1738670543.864430,t891,highpos_11.jpg,1738670543.262830,1738670543.864430,0.601600,2.856704,2.870029,0.013324
1738670545.492709,t892,neutral_05.jpg,1738670544.896102,1738670545.492709,0.596607,1.025123,1.031672,0.006548
1738670547.975533,t893,neutral_07.jpg,1738670547.375059,1738670547.975533,0.600474,1.871279,1.882350,0.011071
1738670550.712357,t894,neutral_01.jpg,1738670550.110663,1738670550.712357,0.601693,2.127762,2.135131,0.007369
1738670553.388280,t895,highpos_24.jpg,1738670552.789355,1738670553.388280,0.598926,2.060075,2.076998,0.016923
1738670556.302873,t896,highpos_17.jpg,1738670555.701321,1738670556.302873,0.601552,2.301723,2.313040,0.011317
1738670558.070493,t897,neutral_10.jpg,1738670557.468958,1738670558.070493,0.601536,1.154383,1.166085,0.011702
1738670561.627421,t898,highpos_22.jpg,1738670561.028622,1738670561.627421,0.598798,2.948164,2.958129,0.009965
1738670564.185282,t899,neutral_11.jpg,1738670563.583090,1738670564.185282,0.602193,1.946128,1.955669,0.009541
1738670565.881109,t900,highpos_28.jpg,1738670565.276451,1738670565.881109,0.604658,1.078355,1.091169,0.012814
1738670569.138060,t901,highpos_04.jpg,1738670568.537596,1738670569.138060,0.600464,2.642354,2.656487,0.014133
1738670570.811343,t902,highpos_02.jpg,1738670570.208962,1738670570.811343,0.602381,1.060097,1.070902,0.010805
1738670574.327122,t903,highpos_08.jpg,1738670573.730469,1738670574.327122,0.596653,2.910835,2.919125,0.008290
1738670577.620933,t904,neutral_09.jpg,1738670577.016819,1738670577.620933,0.604114,2.674592,2.689698,0.015105
1738670579.908373,t905,neutral_04.jpg,1738670579.310175,1738670579.908373,0.598197,1.675107,1.689242,0.014135
1738670582.848183,t906,highpos_27.jpg,1738670582.243272,1738670582.848183,0.604912,2.325463,2.334899,0.009435
1738670585.626834,t907,highpos_07.jpg,1738670585.030891,1738670585.626834,0.595943,2.175649,2.182708,0.007060
1738670588.799059,t908,highpos_26.jpg,1738670588.194299,1738670588.799059,0.604760,2.550528,2.567465,0.016937
1738670591.289011,t909,neutral_23.jpg,1738670590.683337,1738670591.289011,0.605674,1.870392,1.884279,0.013886
1738670594.531408,t910,neutral_17.jpg,1738670593.928274,1738670594.531408,0.603133,2.634013,2.639263,0.005250
1738670597.139766,t911,neutral_21.jpg,1738670596.541346,1738670597.139766,0.598420,2.006094,2.009938,0.003844
1738670600.387034,t912,neutral_19.jpg,1738670599.787807,1738670600.387034,0.599227,2.634231,2.648041,0.013810
1738670602.161443,t913,neutral_16.jpg,1738670601.565846,1738670602.161443,0.595597,1.164023,1.178812,0.014790
1738670603.969253,t914,highpos_09.jpg,1738670603.367899,1738670603.969253,0.601354,1.185104,1.206456,0.021352
1738670607.317614,t915,neutral_14.jpg,1738670606.716184,1738670607.317614,0.601430,2.738316,2.746930,0.008614
1738670609.345668,t916,neutral_18.jpg,1738670608.741182,1738670609.345668,0.604486,1.414580,1.423568,0.008988
1738670611.126272,t917,neutral_03.jpg,1738670610.520668,1738670611.126272,0.605605,1.161622,1.174999,0.013378
1738670613.101147,t918,highpos_15.jpg,1738670612.495430,1738670613.101147,0.605717,1.359230,1.369158,0.009927
1738670616.047006,t919,highpos_01.jpg,1738670615.448133,1738670616.047006,0.598872,2.334818,2.346987,0.012169
1738670618.655476,t920,highpos_29.jpg,1738670618.060564,1738670618.655476,0.594912,2.000543,2.013558,0.013014
1738670622.174029,t921,neutral_06.jpg,1738670621.573442,1738670622.174029,0.600587,2.902352,2.917966,0.015614
1738670623.992076,t922,highpos_06.jpg,1738670623.396641,1738670623.992076,0.595436,1.206312,1.222612,0.016300
1738670626.836680,t923,highpos_05.jpg,1738670626.238739,1738670626.836680,0.597941,2.227204,2.246662,0.019459
1738670629.131771,t924,neutral_24.jpg,1738670628.527307,1738670629.131771,0.604464,1.678193,1.690628,0.012435
1738670631.366208,t925,neutral_12.jpg,1738670630.759566,1738670631.366208,0.606642,1.615506,1.627795,0.012289
1738670634.232065,t926,highpos_14.jpg,1738670633.633440,1738670634.232065,0.598625,2.259333,2.267232,0.007899
1738670636.135797,t927,highpos_10.jpg,1738670635.529682,1738670636.135797,0.606115,1.282894,1.297617,0.014723
1738670638.754018,t928,neutral_20.jpg,1738670638.153923,1738670638.754018,0.600095,2.014368,2.018126,0.003758
1738670640.929565,t929,neutral_02.jpg,1738670640.327046,1738670640.929565,0.602519,1.554074,1.573028,0.018954
1738670643.612879,t930,neutral_22.jpg,1738670643.006283,1738670643.612879,0.606595,2.063930,2.076719,0.012788
1738670646.412602,t931,neutral_08.jpg,1738670645.815709,1738670646.412602,0.596893,2.194532,2.202831,0.008299
1738670648.375023,t932,highpos_16.jpg,1738670647.775712,1738670648.375023,0.599310,1.344507,1.363110,0.018603
1738670650.716229,t933,highpos_13.jpg,1738670650.112345,1738670650.716229,0.603884,1.726949,1.737322,0.010373
1738670653.798664,t934,highpos_19.jpg,1738670653.191269,1738670653.798664,0.607395,2.461403,2.475040,0.013637
1738670656.378687,t935,neutral_15.jpg,1738670655.771580,1738670656.378687,0.607107,1.973826,1.972916,-0.000910
1738670659.047344,t936,neutral_25.jpg,1738670658.447527,1738670659.047344,0.599817,2.058802,2.068840,0.010038
1738670661.087785,t937,highpos_03.jpg,1738670660.483628,1738670661.087785,0.604157,1.427037,1.436284,0.009247
1738670663.175495,t938,highpos_25.jpg,1738670662.575825,1738670663.175495,0.599670,1.474774,1.488041,0.013267
1738670664.915214,t939,neutral_13.jpg,1738670664.313594,1738670664.915214,0.601620,1.129604,1.138098,0.008494
1738670668.481950,t940,highpos_12.jpg,1738670667.883209,1738670668.481950,0.598741,2.951554,2.967995,0.016442
1738670670.239486,t941,highpos_11.jpg,1738670669.633099,1738670670.239486,0.606387,1.140044,1.151148,0.011104
1738670672.887135,t942,neutral_05.jpg,1738670672.280831,1738670672.887135,0.606304,2.027779,2.041345,0.013566
1738670674.779648,t943,neutral_07.jpg,1738670674.173588,1738670674.779648,0.606060,1.275604,1.286453,0.010849
1738670676.988333,t944,neutral_01.jpg,1738670676.384522,1738670676.988333,0.603811,1.596164,1.604875,0.008711
1738670678.890502,t945,highpos_24.jpg,1738670678.291347,1738670678.890502,0.599155,1.288289,1.303014,0.014724
1738670681.723956,t946,highpos_17.jpg,1738670681.126343,1738670681.723956,0.597613,2.225767,2.235841,0.010073
1738670684.746076,t947,neutral_10.jpg,1738670684.142803,1738670684.746076,0.603273,2.402025,2.418847,0.016822
1738670687.747693,t948,highpos_22.jpg,1738670687.147028,1738670687.747693,0.600664,2.393807,2.400952,0.007146
1738670689.743396,t949,neutral_11.jpg,1738670689.146148,1738670689.743396,0.597248,1.385419,1.398455,0.013036
1738670692.935640,t950,highpos_28.jpg,1738670692.334455,1738670692.935640,0.601186,2.578554,2.591059,0.012505
1738670695.537739,t951,highpos_04.jpg,1738670694.939398,1738670695.537739,0.598341,1.991095,2.003758,0.012663
